startdate,starttime,cad_eventtype_code,cad_eventtype,lat,lng,neighborhood
05/20/15 08:00 AM,02:45:51 PM,CD19F, WALK & TALK (FIXED POST),42.3652,-71.028261,EastBoston
05/24/15 12:00 PM,12:20:11 AM,IVPREM, INVESTIGATE PREMISE ,42.3661,-71.05262,Boston
05/16/15 04:00 AM,02:33:30 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.3683,-71.033481,EastBoston
03/05/15 04:00 AM,12:15:56 AM,ADMRPT, ADMIN REPORT,42.3752,-71.06059,Charlestown
05/28/15 04:00 PM,03:11:33 PM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.3796,-71.037187,EastBoston
03/05/15 04:00 AM,12:07:02 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.3796,-71.037187,EastBoston
05/12/15 12:00 AM,08:04:59 PM,MVA, MOTOR VEHICLE ACCIDENT,42.3874,-71.00768,EastBoston
05/28/15 04:00 PM,04:48:16 AM,AOD, ASSIST OUTSIDE DEPARTMENT ,42.3877,-71.00438,EastBoston
03/13/15 12:00 PM,09:48:11 PM,AB, ASSAULT AND BATTERY ,42.3899,-70.99673,EastBoston
05/20/15 08:00 AM,06:42:45 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.23038,-71.13352,HydePark
05/12/15 12:00 AM,09:52:57 AM,REQP, Request BPD Response,42.23307,-71.13356,HydePark
05/28/15 04:00 PM,03:14:16 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.23314,-71.13175,HydePark
05/28/15 04:00 PM,11:04:57 AM,ALARM, ALARM,42.23462,-71.137964,HydePark
05/16/15 04:00 AM,05:50:02 PM,MISC, MISCELLANEOUS CALLS ,42.23714,-71.13098,HydePark
05/24/15 12:00 PM,01:26:49 PM,UNK, UNKNOWN PROBLEM ,42.23728,-71.130631,HydePark
05/12/15 12:00 AM,10:02:38 PM,IVPER, INVESTIGATE PERSON,42.24146,-71.12246,HydePark
05/12/15 12:00 AM,10:02:38 PM,IVPREM, INVESTIGATE PREMISE ,42.24146,-71.12246,HydePark
05/12/15 12:00 AM,10:33:56 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.24185,-71.12176,HydePark
03/13/15 12:00 PM,08:20:12 PM,IVPREM, INVESTIGATE PREMISE ,42.24254,-71.13848,HydePark
05/28/15 04:00 PM,12:01:54 AM,VAND, VANDALISM ,42.24478,-71.11619,HydePark
03/09/15 08:00 AM,10:07:44 AM,CD19, Walk and Talk ,42.24599,-71.13172,HydePark
03/09/15 08:00 AM,10:46:52 AM,IVPREM, INVESTIGATE PREMISE ,42.24683,-71.12246,HydePark
03/09/15 08:00 AM,10:46:56 AM,IVPREM, INVESTIGATE PREMISE ,42.24683,-71.12246,HydePark
05/07/15 08:00 PM,07:51:43 PM,MISC, MISCELLANEOUS CALLS ,42.24691,-71.13725,HydePark
05/24/15 12:00 PM,12:39:15 AM,CD7, Escort Duty ,42.24691,-71.13725,HydePark
03/09/15 08:00 AM,04:18:49 AM,DISTRB, DISTURBANCE ,42.24797,-71.12593,HydePark
05/07/15 08:00 PM,02:43:11 PM,FIGHT, FIGHT,42.24808,-71.13197,HydePark
03/05/15 04:00 AM,12:50:38 AM,IVPER, INVESTIGATE PERSON,42.24808,-71.13197,HydePark
03/13/15 12:00 PM,01:25:40 PM,BE, BREAKING AND ENTERING ,42.24823,-71.11347,HydePark
05/24/15 12:00 PM,01:10:24 PM,ALARM, ALARM,42.24925,-71.123972,HydePark
03/09/15 08:00 AM,09:59:52 AM,ABAN, ABANDONED CALL(P) ,42.24925,-71.123972,HydePark
05/12/15 12:00 AM,10:03:01 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.24939,-71.14495,HydePark
05/24/15 12:00 PM,04:32:55 AM,MISC, MISCELLANEOUS CALLS ,42.25025,-71.12096,HydePark
05/28/15 04:00 PM,10:26:23 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.25028,-71.11951,HydePark
05/24/15 12:00 PM,11:49:12 AM,VAND, VANDALISM ,42.25073,-71.13114,HydePark
05/16/15 04:00 AM,07:55:04 PM,BE, BREAKING AND ENTERING ,42.25112,-71.13924,HydePark
05/28/15 04:00 PM,06:28:43 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.25156,-71.14471,HydePark
05/07/15 08:00 PM,09:54:32 AM,CD19, Walk and Talk ,42.25173,-71.125688,HydePark
05/07/15 08:00 PM,10:12:44 PM,ARREST, ARREST REPORT ,42.25173,-71.125688,HydePark
05/07/15 08:00 PM,10:12:44 PM,LARCENY, LARCENY,42.25173,-71.125688,HydePark
05/12/15 12:00 AM,04:53:58 AM,ABAN, ABANDONED CALL(P) ,42.25173,-71.125688,HydePark
05/28/15 04:00 PM,04:01:14 PM,MVA, MOTOR VEHICLE ACCIDENT,42.25173,-71.125688,HydePark
03/13/15 12:00 PM,09:57:00 PM,DISTRB, DISTURBANCE ,42.25173,-71.125688,HydePark
03/13/15 12:00 PM,08:27:18 PM,LARCENY, LARCENY,42.25235,-71.11453,HydePark
05/28/15 04:00 PM,05:13:54 PM,MISSING, INVESTIGATE PERSON,42.25282,-71.13063,HydePark
05/28/15 04:00 PM,06:09:07 PM,MISSING, INVESTIGATE PERSON,42.25282,-71.13063,HydePark
03/05/15 04:00 AM,05:07:43 PM,LOCKOUT, LOCKOUT LOCKIN,42.25336,-71.12801,HydePark
05/24/15 12:00 PM,03:43:45 PM,MISC, MISCELLANEOUS CALLS ,42.25389,-71.11128,HydePark
05/20/15 08:00 AM,04:14:38 PM,IVPER, INVESTIGATE PERSON,42.25409,-71.13388,HydePark
05/12/15 12:00 AM,11:46:53 AM,ABAN, ABANDONED CALL(P) ,42.25421,-71.129088,HydePark
05/12/15 12:00 AM,11:47:09 AM,ABAN, ABANDONED CALL(P) ,42.25421,-71.129088,HydePark
03/13/15 12:00 PM,03:28:00 PM,MISC, MISCELLANEOUS CALLS ,42.25442,-71.143,HydePark
03/13/15 12:00 PM,01:48:29 PM,REQP, Request BPD Response,42.25502,-71.13942,HydePark
03/13/15 12:00 PM,02:15:03 PM,LOCKOUT, LOCKOUT LOCKIN,42.25502,-71.13942,HydePark
05/12/15 12:00 AM,08:31:08 AM,MISC, MISCELLANEOUS CALLS ,42.25534,-71.11269,HydePark
05/16/15 04:00 AM,06:16:04 PM,IVPER, INVESTIGATE PERSON,42.25544,-71.12844,HydePark
03/05/15 04:00 AM,02:09:54 AM,UNK, UNKNOWN PROBLEM ,42.25597,-71.11278,HydePark
05/16/15 04:00 AM,02:41:22 PM,IVPER, INVESTIGATE PERSON,42.25601,-71.1206,HydePark
03/09/15 08:00 AM,09:43:21 AM,IVPER, INVESTIGATE PERSON,42.25601,-71.1206,HydePark
03/13/15 12:00 PM,04:17:15 PM,LARCENY, LARCENY,42.25601,-71.1206,HydePark
05/12/15 12:00 AM,03:30:22 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.25607,-71.13208,HydePark
05/07/15 08:00 PM,02:17:32 PM,CD24, 209A Service,42.25637,-71.1567,Roxbury
05/07/15 08:00 PM,08:16:40 PM,IVPER, INVESTIGATE PERSON,42.25676,-71.12732,HydePark
03/13/15 12:00 PM,05:20:30 PM,ARREST, ARREST REPORT ,42.25723,-71.12269,HydePark
03/13/15 12:00 PM,05:20:30 PM,INVEST, INVESTIGATION ,42.25723,-71.12269,HydePark
05/16/15 04:00 AM,01:41:17 PM,AOD, ASSIST OUTSIDE DEPARTMENT ,42.25727,-71.1219,HydePark
05/16/15 04:00 AM,01:41:17 PM,IVPREM, INVESTIGATE PREMISE ,42.25727,-71.1219,HydePark
05/20/15 08:00 AM,01:09:08 PM,CD19, Walk and Talk ,42.25727,-71.1219,HydePark
05/20/15 08:00 AM,10:57:57 AM,CD19, Walk and Talk ,42.25727,-71.1219,HydePark
05/16/15 04:00 AM,12:33:11 AM,CD19, Walk and Talk ,42.25746,-71.12823,HydePark
05/07/15 08:00 PM,03:33:51 PM,ABAN, ABANDONED CALL(P) ,42.25747,-71.1234,HydePark
05/24/15 12:00 PM,02:46:38 PM,ABAN, ABANDONED CALL(P) ,42.25747,-71.12337,HydePark
03/05/15 04:00 AM,12:49:44 AM,TS, TRAFFIC STOP,42.25747,-71.12337,HydePark
05/28/15 04:00 PM,09:01:27 PM,ABAN, ABANDONED CALL(P) ,42.25769,-71.11971,HydePark
03/13/15 12:00 PM,09:08:33 PM,MVA, MOTOR VEHICLE ACCIDENT,42.25769,-71.11971,HydePark
03/13/15 12:00 PM,09:47:03 PM,ABAN, ABANDONED CALL(P) ,42.25769,-71.11971,HydePark
05/16/15 04:00 AM,03:06:01 PM,MVA, MOTOR VEHICLE ACCIDENT,42.25783,-71.12278,HydePark
03/13/15 12:00 PM,10:11:49 PM,ALARM, ALARM,42.25783,-71.12278,HydePark
03/13/15 12:00 PM,11:57:28 PM,ALARM, ALARM,42.25783,-71.12278,HydePark
05/24/15 12:00 PM,01:30:07 PM,IVPREM, INVESTIGATE PREMISE ,42.25817,-71.16044,Roxbury
05/24/15 12:00 PM,06:23:27 PM,IVPER, INVESTIGATE PERSON,42.25817,-71.16044,Roxbury
05/24/15 12:00 PM,06:44:39 PM,AOD, ASSIST OUTSIDE DEPARTMENT ,42.25817,-71.16044,Roxbury
05/28/15 04:00 PM,07:47:10 PM,EDP, EMOTIONALLY DISTURBED PERSON,42.25817,-71.16044,Roxbury
03/13/15 12:00 PM,11:48:40 PM,ELEVATOR, ELEVATOR,42.25817,-71.16044,Roxbury
03/05/15 04:00 AM,06:37:56 PM,ABAN, ABANDONED CALL(P) ,42.25835,-71.1293,HydePark
05/12/15 12:00 AM,07:45:01 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.25921,-71.12798,HydePark
05/12/15 12:00 AM,02:41:04 AM,IVPER, INVESTIGATE PERSON,42.25961,-71.11498,HydePark
05/12/15 12:00 AM,09:31:40 AM,IVPER, INVESTIGATE PERSON,42.25961,-71.11498,HydePark
03/13/15 12:00 PM,11:04:41 AM,IVPER, INVESTIGATE PERSON,42.25961,-71.11498,HydePark
05/24/15 12:00 PM,07:24:26 AM,FIRE, FIRE ,42.25999,-71.16182,Roxbury
05/16/15 04:00 AM,09:41:26 AM,TS, TRAFFIC STOP,42.26029,-71.11646,HydePark
05/24/15 12:00 PM,06:33:25 PM,MISSING, INVESTIGATE PERSON,42.26036,-71.11329,HydePark
05/20/15 08:00 AM,10:04:59 AM,CD19, Walk and Talk ,42.26056,-71.15578,Roxbury
03/13/15 12:00 PM,10:35:28 AM,MVA, MOTOR VEHICLE ACCIDENT,42.26067,-71.1156,HydePark
05/20/15 08:00 AM,09:19:56 AM,MISC, MISCELLANEOUS CALLS ,42.26072,-71.11767,HydePark
05/24/15 12:00 PM,09:42:53 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26092,-71.12227,HydePark
05/07/15 08:00 PM,07:16:22 PM,ALARM, ALARM,42.26105,-71.15194,Roxbury
05/12/15 12:00 AM,02:34:45 PM,LARCENY, LARCENY,42.26116,-71.11229,HydePark
05/07/15 08:00 PM,08:27:59 PM,MISC, MISCELLANEOUS CALLS ,42.26129,-71.10167,HydePark
05/07/15 08:00 PM,08:40:56 PM,MISC, MISCELLANEOUS CALLS ,42.26129,-71.10167,HydePark
03/09/15 08:00 AM,10:28:40 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26145,-71.12643,HydePark
05/16/15 04:00 AM,01:58:43 PM,ALARM, ALARM,42.26153,-71.16554,Roxbury
05/12/15 12:00 AM,01:48:37 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26171,-71.111589,HydePark
05/24/15 12:00 PM,06:17:30 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26189,-71.10213,HydePark
05/07/15 08:00 PM,10:37:02 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26198,-71.15252,Roxbury
05/24/15 12:00 PM,04:16:48 PM,BE, BREAKING AND ENTERING ,42.26219,-71.11225,HydePark
05/16/15 04:00 AM,06:55:54 PM,MISC, MISCELLANEOUS CALLS ,42.26222,-71.15856,Roxbury
05/16/15 04:00 AM,05:13:44 PM,ALARM, ALARM,42.26242,-71.10659,HydePark
05/07/15 08:00 PM,07:23:24 PM,MISC, MISCELLANEOUS CALLS ,42.26248,-71.1553,Roxbury
05/28/15 04:00 PM,11:47:03 AM,ALARM, ALARM,42.26248,-71.111067,HydePark
05/28/15 04:00 PM,07:39:52 PM,IVPER, INVESTIGATE PERSON,42.26271,-71.1087,HydePark
05/20/15 08:00 AM,05:17:48 PM,MVA, MOTOR VEHICLE ACCIDENT,42.26283,-71.15503,Roxbury
03/13/15 12:00 PM,01:24:50 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26317,-71.10955,HydePark
05/12/15 12:00 AM,10:47:56 PM,UNK, UNKNOWN PROBLEM ,42.26329,-71.10379,HydePark
05/20/15 08:00 AM,11:45:01 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26329,-71.10379,HydePark
05/12/15 12:00 AM,06:45:06 PM,DISTRB, DISTURBANCE ,42.26355,-71.15403,Roxbury
03/13/15 12:00 PM,01:49:07 PM,LARCENY, LARCENY,42.26355,-71.15403,Roxbury
05/28/15 04:00 PM,04:38:22 AM,MVA, MOTOR VEHICLE ACCIDENT,42.26368,-71.10133,HydePark
05/07/15 08:00 PM,06:26:17 AM,MISC, MISCELLANEOUS CALLS ,42.26375,-71.09777,Mattapan
05/07/15 08:00 PM,07:18:44 PM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/07/15 08:00 PM,10:47:10 AM,FIGHT, FIGHT,42.26382,-71.10245,HydePark
05/12/15 12:00 AM,03:51:47 AM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/16/15 04:00 AM,03:49:08 AM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/16/15 04:00 AM,10:12:04 PM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/20/15 08:00 AM,04:00:45 AM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/20/15 08:00 AM,07:37:51 PM,CD9, Station Assignment,42.26382,-71.10245,HydePark
05/24/15 12:00 PM,04:11:38 AM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/28/15 04:00 PM,04:27:32 AM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/28/15 04:00 PM,07:33:51 PM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
03/05/15 04:00 AM,02:10:50 AM,CD9, Station Assignment,42.26382,-71.10245,HydePark
03/05/15 04:00 AM,05:35:12 PM,CD9, Station Assignment,42.26382,-71.10245,HydePark
03/05/15 04:00 AM,09:46:43 AM,MVA, MOTOR VEHICLE ACCIDENT,42.26382,-71.10245,HydePark
03/09/15 08:00 AM,01:32:00 AM,CD9, Station Assignment,42.26382,-71.10245,HydePark
03/13/15 12:00 PM,10:47:14 AM,CD19, Walk and Talk ,42.26382,-71.10245,HydePark
05/28/15 04:00 PM,06:24:55 PM,MVA, MOTOR VEHICLE ACCIDENT,42.26403,-71.10654,HydePark
03/09/15 08:00 AM,06:42:42 PM,MISC, MISCELLANEOUS CALLS ,42.26403,-71.1002,HydePark
03/09/15 08:00 AM,03:37:02 PM,MISC, MISCELLANEOUS CALLS ,42.26414,-71.14907,Roxbury
05/20/15 08:00 AM,08:52:50 PM,CD24, 209A Service,42.26451,-71.10502,HydePark
05/24/15 12:00 PM,10:51:22 AM,ALARM, ALARM,42.26463,-71.1089,HydePark
05/07/15 08:00 PM,03:52:57 PM,MVA, MOTOR VEHICLE ACCIDENT,42.26464,-71.11773,HydePark
05/07/15 08:00 PM,03:48:24 PM,MVA, MOTOR VEHICLE ACCIDENT,42.26486,-71.11825,HydePark
05/16/15 04:00 AM,03:11:51 PM,ABAN, ABANDONED CALL(P) ,42.26519,-71.1057,HydePark
05/16/15 04:00 AM,08:08:20 AM,ABAN, ABANDONED CALL(P) ,42.26519,-71.1057,HydePark
05/16/15 04:00 AM,08:41:37 AM,ABAN, ABANDONED CALL(P) ,42.26519,-71.1057,HydePark
05/28/15 04:00 PM,11:02:22 PM,ABAN, ABANDONED CALL(P) ,42.26519,-71.1057,HydePark
03/05/15 04:00 AM,09:00:00 PM,MISC, MISCELLANEOUS CALLS ,42.26519,-71.1057,HydePark
03/13/15 12:00 PM,05:07:41 AM,ABAN, ABANDONED CALL(P) ,42.26519,-71.1057,HydePark
03/13/15 12:00 PM,05:11:25 PM,ABAN, ABANDONED CALL(P) ,42.26519,-71.1057,HydePark
05/12/15 12:00 AM,06:39:40 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26528,-71.10012,HydePark
05/07/15 08:00 PM,02:32:12 PM,CD24, 209A Service,42.26539,-71.15309,Roxbury
05/12/15 12:00 AM,06:05:17 AM,CD24, 209A Service,42.26539,-71.15309,Roxbury
05/16/15 04:00 AM,07:02:57 PM,CD24, 209A Service,42.26546,-71.10951,HydePark
03/09/15 08:00 AM,01:49:07 PM,MISC, MISCELLANEOUS CALLS ,42.26554,-71.15205,Roxbury
03/09/15 08:00 AM,01:49:37 PM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.26554,-71.15205,Roxbury
03/13/15 12:00 PM,03:23:09 PM,BE, BREAKING AND ENTERING ,42.26554,-71.15205,Roxbury
03/13/15 12:00 PM,04:39:11 PM,BE, BREAKING AND ENTERING ,42.26554,-71.15205,Roxbury
05/20/15 08:00 AM,12:24:30 AM,TS, TRAFFIC STOP,42.26599,-71.10003,Mattapan
05/24/15 12:00 PM,10:07:57 AM,AB, ASSAULT AND BATTERY ,42.26599,-71.10003,Mattapan
05/20/15 08:00 AM,12:19:24 AM,CD15, Traffic Enforcement ,42.26602,-71.10157,HydePark
05/16/15 04:00 AM,04:54:27 AM,ALARM, ALARM,42.26644,-71.096795,Mattapan
03/05/15 04:00 AM,06:10:11 PM,MVA, MOTOR VEHICLE ACCIDENT,42.26648,-71.11523,HydePark
05/20/15 08:00 AM,08:16:11 PM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.26681,-71.12594,HydePark
05/12/15 12:00 AM,08:38:46 PM,ABAN, ABANDONED CALL(P) ,42.26686,-71.1182,HydePark
03/05/15 04:00 AM,12:16:12 AM,MISC, MISCELLANEOUS CALLS ,42.26713,-71.10649,HydePark
05/12/15 12:00 AM,11:44:07 AM,MVA, MOTOR VEHICLE ACCIDENT,42.26718,-71.1014,Mattapan
05/16/15 04:00 AM,05:57:00 PM,ALARM, ALARM,42.26737,-71.10588,HydePark
05/24/15 12:00 PM,05:35:07 PM,ALARM, ALARM,42.26743,-71.12894,HydePark
05/12/15 12:00 AM,01:14:12 AM,CD19, Walk and Talk ,42.26768,-71.1013,Mattapan
05/16/15 04:00 AM,08:45:43 AM,ABAN, ABANDONED CALL(P) ,42.26768,-71.1013,Mattapan
05/16/15 04:00 AM,08:52:14 AM,MISC, MISCELLANEOUS CALLS ,42.26768,-71.1013,Mattapan
03/09/15 08:00 AM,02:21:05 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26768,-71.1013,Mattapan
03/13/15 12:00 PM,04:20:01 PM,IVPER, INVESTIGATE PERSON,42.26768,-71.1013,Mattapan
05/12/15 12:00 AM,02:32:45 PM,EDP, EMOTIONALLY DISTURBED PERSON,42.26783,-71.1031,HydePark
03/09/15 08:00 AM,05:47:00 PM,CD24, 209A Service,42.26783,-71.1031,HydePark
05/28/15 04:00 PM,06:31:15 PM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.26788,-71.12946,HydePark
05/12/15 12:00 AM,07:46:46 PM,ABAN, ABANDONED CALL(P) ,42.26811,-71.10891,HydePark
05/24/15 12:00 PM,08:14:19 PM,MISC, MISCELLANEOUS CALLS ,42.26826,-71.10918,HydePark
03/09/15 08:00 AM,01:43:25 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26836,-71.121724,HydePark
05/12/15 12:00 AM,03:35:03 PM,ABAN, ABANDONED CALL(P) ,42.26882,-71.120498,HydePark
05/24/15 12:00 PM,01:08:20 AM,ALARM, ALARM,42.26882,-71.120498,HydePark
05/24/15 12:00 PM,12:01:47 AM,VIORDR, VIOLATION OF THE RESTRAINING ORDER ,42.26882,-71.120498,HydePark
03/09/15 08:00 AM,01:03:19 PM,VAND, VANDALISM ,42.26882,-71.120498,HydePark
03/13/15 12:00 PM,02:45:01 AM,ALARM, ALARM,42.26882,-71.120498,HydePark
03/13/15 12:00 PM,07:17:42 PM,ALARM, ALARM,42.26882,-71.120498,HydePark
03/13/15 12:00 PM,07:24:10 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26882,-71.120498,HydePark
05/24/15 12:00 PM,01:35:51 PM,IVPER, INVESTIGATE PERSON,42.26885,-71.10329,Mattapan
05/24/15 12:00 PM,09:28:06 AM,CD11, Warrant Service ,42.26885,-71.10329,Mattapan
03/13/15 12:00 PM,12:53:38 AM,CD19, Walk and Talk ,42.26885,-71.10329,Mattapan
05/28/15 04:00 PM,11:01:44 AM,MISC, MISCELLANEOUS CALLS ,42.26887,-71.16152,Roxbury
05/12/15 12:00 AM,06:42:42 PM,LARCENY, LARCENY,42.26889,-71.09647,Mattapan
05/24/15 12:00 PM,11:26:34 AM,CD24, 209A Service,42.26893,-71.09221,Mattapan
05/20/15 08:00 AM,03:23:04 PM,ABAN, ABANDONED CALL(P) ,42.26913,-71.1042,HydePark
05/20/15 08:00 AM,03:33:27 PM,ABAN, ABANDONED CALL(P) ,42.26913,-71.1042,HydePark
05/20/15 08:00 AM,05:57:54 PM,ABAN, ABANDONED CALL(P) ,42.26913,-71.1042,HydePark
05/24/15 12:00 PM,07:27:05 PM,ABAN, ABANDONED CALL(P) ,42.26934,-71.16783,Roxbury
05/12/15 12:00 AM,06:32:15 PM,MVA, MOTOR VEHICLE ACCIDENT,42.26937,-71.09407,Mattapan
05/16/15 04:00 AM,12:05:49 AM,DISTRB, DISTURBANCE ,42.26937,-71.09407,Mattapan
05/24/15 12:00 PM,08:41:42 AM,ALARM, ALARM,42.26937,-71.09407,Mattapan
05/24/15 12:00 PM,11:37:27 AM,PROP, PROPERTY,42.26937,-71.09407,Mattapan
03/09/15 08:00 AM,05:54:20 PM,MISC, MISCELLANEOUS CALLS ,42.26937,-71.09407,Mattapan
05/24/15 12:00 PM,05:57:01 PM,CD19, Walk and Talk ,42.26944,-71.097207,Mattapan
05/24/15 12:00 PM,07:16:23 PM,CD19, Walk and Talk ,42.26944,-71.097207,Mattapan
03/05/15 04:00 AM,08:31:20 PM,MVA, MOTOR VEHICLE ACCIDENT,42.26967,-71.16731,Roxbury
05/07/15 08:00 PM,02:58:22 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.26988,-71.10029,Mattapan
05/07/15 08:00 PM,01:25:04 PM,ARREST, ARREST REPORT ,42.26998,-71.14886,Roxbury
05/07/15 08:00 PM,01:25:04 PM,CD11, Warrant Service ,42.26998,-71.14886,Roxbury
05/12/15 12:00 AM,11:46:53 PM,DISTRB, DISTURBANCE ,42.27026,-71.14783,Roxbury
05/24/15 12:00 PM,07:15:50 PM,BE, BREAKING AND ENTERING ,42.27026,-71.14783,Roxbury
05/24/15 12:00 PM,07:15:50 PM,IVPREM, INVESTIGATE PREMISE ,42.27026,-71.14783,Roxbury
05/16/15 04:00 AM,03:01:12 PM,ALARM, ALARM,42.27028,-71.10104,Mattapan
05/07/15 08:00 PM,02:52:08 PM,ABAN, ABANDONED CALL(P) ,42.27031,-71.10552,HydePark
03/05/15 04:00 AM,03:51:50 PM,ABAN, ABANDONED CALL(P) ,42.27031,-71.10552,HydePark
03/05/15 04:00 AM,04:22:16 PM,ABAN, ABANDONED CALL(P) ,42.27031,-71.10552,HydePark
03/09/15 08:00 AM,04:22:07 PM,ABAN, ABANDONED CALL(P) ,42.27031,-71.08888,Mattapan
03/09/15 08:00 AM,06:53:21 PM,ABAN, ABANDONED CALL(P) ,42.27031,-71.10552,HydePark
05/16/15 04:00 AM,12:08:30 AM,MISC, MISCELLANEOUS CALLS ,42.27032,-71.16332,Roxbury
05/24/15 12:00 PM,02:27:27 AM,FIGHT, FIGHT,42.27049,-71.09321,Mattapan
05/24/15 12:00 PM,04:26:29 PM,MISC, MISCELLANEOUS CALLS ,42.27049,-71.09321,Mattapan
05/16/15 04:00 AM,04:30:46 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27055,-71.08868,Mattapan
05/28/15 04:00 PM,05:45:13 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27055,-71.08868,Mattapan
03/05/15 04:00 AM,07:42:51 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27055,-71.08868,Mattapan
05/12/15 12:00 AM,06:30:00 PM,IVPER, INVESTIGATE PERSON,42.27062,-71.08516,Mattapan
03/13/15 12:00 PM,06:35:59 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27062,-71.08516,Mattapan
05/24/15 12:00 PM,08:53:09 PM,IVPER, INVESTIGATE PERSON,42.27064,-71.08999,Mattapan
05/28/15 04:00 PM,07:50:42 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27064,-71.08999,Mattapan
03/05/15 04:00 AM,08:30:40 PM,IVPER, INVESTIGATE PERSON,42.27064,-71.08999,Mattapan
03/09/15 08:00 AM,12:17:30 AM,MISSING, INVESTIGATE PERSON,42.27064,-71.08999,Mattapan
05/12/15 12:00 AM,04:16:35 PM,MVA, MOTOR VEHICLE ACCIDENT,42.27065,-71.10279,Mattapan
05/24/15 12:00 PM,10:31:13 AM,FIGHT, FIGHT,42.27066,-71.1002,Mattapan
05/24/15 12:00 PM,10:31:13 AM,PKNIFE, PERSON WITH A KNIFE ,42.27066,-71.1002,Mattapan
03/05/15 04:00 AM,06:01:38 PM,ABAN, ABANDONED CALL(P) ,42.27066,-71.1002,Mattapan
05/20/15 08:00 AM,11:25:04 PM,FIRE, FIRE ,42.27087,-71.09152,Mattapan
05/28/15 04:00 PM,06:35:36 AM,VAND, VANDALISM ,42.27087,-71.09152,Mattapan
05/16/15 04:00 AM,04:51:30 PM,TS, TRAFFIC STOP,42.27091,-71.10377,Mattapan
05/16/15 04:00 AM,11:14:09 AM,CD9, Station Assignment,42.27091,-71.10061,Mattapan
03/13/15 12:00 PM,05:43:08 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27093,-71.07331,Dorchester
05/16/15 04:00 AM,08:03:46 PM,MISC, MISCELLANEOUS CALLS ,42.27095,-71.078036,Mattapan
05/16/15 04:00 AM,12:02:05 AM,ABAN, ABANDONED CALL(P) ,42.27101,-71.12008,HydePark
05/20/15 08:00 AM,05:45:58 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27104,-71.063891,Dorchester
05/20/15 08:00 AM,08:06:48 PM,ALARM, ALARM,42.27104,-71.063891,Dorchester
03/09/15 08:00 AM,04:15:07 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27129,-71.13167,HydePark
05/12/15 12:00 AM,09:05:22 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.27132,-71.11005,HydePark
05/16/15 04:00 AM,07:11:27 PM,ABAN, ABANDONED CALL(P) ,42.27141,-71.07874,Mattapan
05/07/15 08:00 PM,07:56:31 PM,MVA, MOTOR VEHICLE ACCIDENT,42.27157,-71.07364,Dorchester
05/28/15 04:00 PM,09:07:57 AM,ALARM, ALARM,42.27157,-71.07364,Dorchester
03/09/15 08:00 AM,09:01:56 PM,CD24, 209A Service,42.27173,-71.08383,Mattapan
03/13/15 12:00 PM,01:51:41 PM,CD24, 209A Service,42.27173,-71.08383,Mattapan
